date,open,high,low,close,volume,daily_return,sma_10,sma_50,target_price,target_trend
2024-03-21,1472.4822954464405,1484.6744782005846,1453.087730653012,1463.7264404296875,11062497,-0.00016076345966631322,1506.6063842210938,1546.9452759145313,1420.5594482421875,0
2024-03-22,1431.9985126005026,1439.4362661905388,1410.5326112138532,1420.5594482421875,14673890,-0.029491161049757353,1496.4760131273438,1546.5602075551565,1405.3074951171875,0
2024-03-26,1404.6955069309752,1419.241403039176,1400.8354417271594,1405.3074951171875,8351081,-0.01073658208663697,1486.3127074632812,1546.0470996375,1397.022216796875,0
2024-03-27,1408.4612802603947,1411.2857346994197,1394.8568706833632,1397.022216796875,6857402,-0.005895704925149903,1474.1581420429688,1545.8522095007813,1410.391357421875,1
2024-03-28,1400.129150066849,1423.3367734843898,1400.129150066849,1410.391357421875,12499530,0.009569740884760591,1463.4864135273438,1543.692441434375,1407.9434814453125,0
2024-04-01,1435.7644049013911,1440.4247089660323,1405.4486385196594,1407.9434814453125,6580002,-0.0017356005222813886,1448.6250609882813,1540.7427685828125,1396.080810546875,0
2024-04-02,1397.9637802788536,1405.7781506375063,1394.1978408148962,1396.080810546875,7279400,-0.008425530608842324,1434.3945190429688,1537.9427905554687,1394.009521484375,0
2024-04-03,1392.4560485461666,1407.613931160152,1388.690109266799,1394.009521484375,8736248,-0.0014836455360264234,1422.9083984375,1534.9385132117188,1399.7054443359375,1
2024-04-04,1403.3302528566012,1408.1318024819914,1382.0997240670574,1399.7054443359375,11186915,0.004085999961820352,1415.87080078125,1532.0029614539062,1392.550293,0
2024-04-05,1393.4447725803975,1399.7055552251502,1389.6788329794124,1392.550293,5072482,-0.005111897910300756,1408.7296508820314,1528.6117358685938,1390.290527,0
2024-04-08,1396.221927423092,1403.706685446096,1387.8426899035271,1390.290527,6610887,-0.0016227535991764075,1401.3860595390627,1525.4963598851564,1407.378662109375,1
2024-04-09,1402.812483387176,1425.2198696967855,1400.2705201600338,1407.378662109375,9423230,0.012291053400362406,1400.0679809257813,1522.096660178125,1418.629395,1
2024-04-10,1412.5567483925915,1421.5008543199365,1397.6813569645744,1418.629395,6744595,0.00799410506463305,1401.4001709140625,1519.0406030585937,1397.8695068359375,0
2024-04-12,1415.993088588146,1418.6292919048578,1392.926711812608,1397.8695068359375,12275616,-0.014633764277852457,1401.484899917969,1515.804716828125,1382.240966796875,0
2024-04-15,1393.3975389714133,1404.6482366428452,1375.556447534576,1382.240966796875,8531224,-0.011180256785511822,1398.6698608554689,1512.3532348945312,1331.6832275390625,0
2024-04-16,1366.094545486242,1370.001730679685,1330.3652406637968,1331.6832275390625,16173541,-0.03657664652710446,1391.0438354648438,1507.71265628125,1336.2022705078125,1
2024-04-18,1337.9439943607726,1360.163012124985,1325.1398243718486,1336.2022705078125,22107945,0.003393481929708786,1385.0559814609376,1503.2349487617187,1328.67041,0
2024-04-19,1303.9564344137511,1343.3575498977525,1298.0721544750609,1328.67041,20603621,-0.005636766733639886,1378.5220703125,1497.9230884070314,1348.9124755859375,1
2024-04-22,1336.814417739945,1352.7725406478596,1330.365269231601,1348.9124755859375,5859087,0.015234828316781357,1373.4427734375,1493.13187501875,1357.997802734375,1
2024-04-23,1358.562670672261,1362.1873644449945,1349.1478219496537,1357.997802734375,4856174,0.006735297740122936,1369.9875244109376,1487.7268115334375,1347.029541015625,0
2024-04-24,1359.7867075742051,1359.7867075742051,1343.546092803966,1347.029541015625,4268213,-0.008076789002651519,1365.6614258124998,1482.7746045021877,1354.2786865234375,1
2024-04-25,1336.908338935666,1360.351332089794,1336.908338935666,1354.2786865234375,9089398,0.005381578716044277,1360.351428253906,1477.998449712656,1346.558594,0
2024-04-26,1355.455578865194,1360.8221110164066,1343.498768244188,1346.558594,8062444,-0.005700519841492668,1353.144348153906,1473.4962695418749,1350.79541,1
