date,open,high,low,close,volume
13-07-2022,741.822427,741.822427,727.4176608,730.6187134,8674121
14-07-2022,727.5146419,736.7298273,726.3506066,729.8427124,7044542
15-07-2022,730.667178,736.2447901,721.8885135,728.6786499,6358018
18-07-2022,736.4872931,749.9705876,735.1292421,748.8550415,8045363
19-07-2022,744.7810018,758.5552913,744.1505246,757.2457886,12825591
20-07-2022,765.830402,765.8788911,756.9062106,759.6222534,8152179
21-07-2022,761.368366,765.2969333,756.7122248,762.4353638,8312338
22-07-2022,765.4424218,779.7987588,765.4424218,776.0641479,12267898
25-07-2022,778.925628,793.2819042,773.2024895,776.8886108,21034148
26-07-2022,777.5676052,778.7316404,767.9159585,772.4265137,7374145
27-07-2022,771.1655031,779.7016629,770.82602,776.5006104,9536564
28-07-2022,782.7573033,791.0509588,781.1567473,790.1779175,11124518
29-07-2022,796.0465708,798.7141246,783.7757998,794.0579834,11095993
01-08-2022,796.0950467,800.2661189,792.7969566,798.7141113,7974903
02-08-2022,795.4160646,797.3561038,787.8499236,793.2335205,11106772
03-08-2022,793.2335173,803.1762181,787.219384,800.0721436,11073975
04-08-2022,799.2960815,805.0677095,784.1152524,795.6585083,11113742
05-08-2022,798.4230433,815.6894381,798.4230433,813.0703735,16056522
08-08-2022,816.3882174,821.9505207,811.0699338,816.7297974,12142951
10-08-2022,821.804166,832.3920124,821.804166,828.2446899,23658553
11-08-2022,839.2716962,845.5658799,837.3687951,838.9301758,22787391
12-08-2022,843.0774785,856.0561462,837.7591354,853.2750244,10792853
16-08-2022,860.1546736,863.1309754,855.2266907,858.0078125,13804836
17-08-2022,860.4961522,864.106774,857.1783302,861.9111328,9058040
18-08-2022,859.2764289,866.2049329,853.9093056,863.7164917,13137856
19-08-2022,863.6188913,865.4730122,843.4189799,849.3716431,10787199
22-08-2022,844.6387624,846.4441031,829.074094,831.6600952,13848023
23-08-2022,824.9268561,847.0296703,822.4384744,843.0287476,13254855
24-08-2022,836.3441891,854.2020605,836.3441891,852.2015991,10494109
25-08-2022,852.2015966,860.1547215,845.7610724,851.2745361,9827829
26-08-2022,853.0310515,856.3000935,846.3465079,849.81073,5976725
29-08-2022,829.5132931,840.1987597,826.5369912,835.1731567,7755134
30-08-2022,839.7108264,869.2300042,838.3446258,865.8633423,12544701
01-09-2022,842.1504294,864.3020227,842.1504294,853.2261963,15877583
02-09-2022,852.9823068,860.0083715,846.0538618,851.3234253,8401284
05-09-2022,850.4938678,864.4972162,850.4938678,861.1305542,8744999
06-09-2022,861.1792732,868.4492971,856.885551,862.3015137,9879326
07-09-2022,857.3247568,861.325739,851.420933,855.0315552,8814960
08-09-2022,864.1068423,879.0371914,864.1068423,877.0855103,12163106
09-09-2022,888.1613233,889.9178244,876.0120962,879.4763184,9936230
12-09-2022,883.1845117,886.9415337,880.9888704,885.2825928,6016978
13-09-2022,891.8695359,891.8695359,883.4284908,888.0149536,10400475
14-09-2022,876.548838,899.9690129,876.3536579,895.9192505,14712947
15-09-2022,897.7733156,914.0210847,893.6259932,895.4312744,16253099
16-09-2022,892.7965194,895.4312411,883.3308544,887.1365967,11966860
19-09-2022,883.0869132,890.4544974,873.7188082,877.4758301,11235656
20-09-2022,887.2342831,900.2129511,885.4289422,894.6018677,12090663
21-09-2022,889.9666406,894.8458436,883.7700765,893.1381226,8917640
22-09-2022,884.1116247,889.6739283,873.6701179,881.5744629,11125669
23-09-2022,879.9154752,883.038177,857.5199217,860.9353638,15927517
26-09-2022,848.9812824,856.6904466,838.4422164,840.2474976,14208640
27-09-2022,844.053328,853.714114,828.0982986,831.9528809,12493809
28-09-2022,823.6094394,842.3943703,823.6094394,828.9765625,11411458
29-09-2022,837.2712304,840.7842327,820.7795005,823.5119019,13803629
30-09-2022,823.5118703,846.1025435,817.2664669,841.1745605,13175031
03-10-2022,838.9301969,840.1499977,825.2684282,827.8543701,8232026
04-10-2022,844.1020481,851.5672519,839.3204058,846.6880493,8975095
06-10-2022,851.9575975,870.157048,851.9575975,864.0580444,12116698
07-10-2022,856.0073651,863.1309894,851.7136428,861.2280884,9705750
10-10-2022,850.9330632,868.3030152,849.6644823,860.4475098,7357588
11-10-2022,861.9111794,861.9111794,844.5412293,849.5667725,11130051
12-10-2022,846.9808543,850.6402565,840.6866705,847.3711548,14557532
13-10-2022,841.5160829,844.5412244,829.9523961,832.977478,11563124
14-10-2022,862.447909,862.447909,847.5663398,849.2252808,8199540
17-10-2022,850.9330396,866.0585695,847.5663774,863.8141479,8936947
18-10-2022,874.4020061,878.9396889,869.6204226,875.2315063,8097552
19-10-2022,878.3053079,878.8908479,864.1556194,870.5473633,5529462
20-10-2022,868.2054069,871.7184093,858.8373012,867.1807861,8107159
21-10-2022,866.5464543,888.0149476,864.3020329,885.2338257,17022807
24-10-2022,902.6525617,910.9472069,895.4313174,903.9211426,4390050
25-10-2022,919.2905834,920.461604,900.6520526,902.7012939,15838120
27-10-2022,903.6771178,911.1423217,898.0172545,902.0670166,16080842
28-10-2022,895.8216144,905.0920995,879.2323252,885.9168091,9854094
31-10-2022,890.5520804,894.8945828,882.7453558,886.7463379,9000840
01-11-2022,898.7491899,898.7491899,877.8173972,886.6487427,9823761
02-11-2022,898.3587855,898.5051854,880.5496955,882.8429565,7690974
03-11-2022,879.2811466,891.7718942,875.3777843,886.6975708,9022366
04-11-2022,884.4043074,891.3328112,878.4517037,883.4284668,7099336
07-11-2022,888.258896,897.8709019,881.6231919,895.3337402,11100219
09-11-2022,897.7733544,899.6274753,883.8676258,888.5028687,11590409
10-11-2022,885.6241373,890.8937005,882.1111349,888.6980591,10009741
11-11-2022,903.5308051,905.5800465,881.6719526,884.6482544,17921457
14-11-2022,883.1357383,884.6482793,869.7179301,873.3285522,12641308
15-11-2022,878.7931823,891.5767291,877.0854614,889.6738281,15176911
16-11-2022,890.5033334,895.9192368,886.1608308,891.5279541,13008311
17-11-2022,890.9424818,900.0177876,888.3564803,897.578186,12584194
18-11-2022,897.5781677,899.725029,888.5516422,898.1148682,10874061
21-11-2022,891.9670624,902.4573486,891.9670624,899.1395264,9245704
22-11-2022,901.4327523,904.1163139,898.1637101,901.3839722,11256509
23-11-2022,904.6042558,909.337059,901.3839937,905.043396,10959704
24-11-2022,905.140921,917.9244684,905.140921,916.1679077,10844395
25-11-2022,917.5828685,920.1200897,905.0921212,907.8244629,9815055
28-11-2022,901.676703,920.9983347,901.6279229,914.7529907,9381474
29-11-2022,910.9959675,926.9509969,910.9959675,923.8770752,13096845
30-11-2022,925.1456773,935.0504834,918.266013,929.87854,20858573
01-12-2022,932.9036213,933.8794619,913.6307692,917.4853516,15920653
02-12-2022,905.823986,911.9229895,903.725905,908.1171875,14228874
05-12-2022,914.3626206,914.3626206,905.9704154,911.0447388,10984608
06-12-2022,902.6525766,907.2878196,897.9685536,900.359375,18220912
07-12-2022,899.724999,910.6544252,898.4076381,899.8713989,15675663
08-12-2022,902.6525404,910.9959655,901.4815198,909.3858643,10136870
09-12-2022,909.4833844,912.215726,902.7012807,907.4341431,9575331
12-12-2022,902.7012999,911.3375247,902.7012999,907.8244629,8493863
13-12-2022,907.0437996,913.289203,905.3848587,910.4104614,10415140
14-12-2022,913.3867458,913.4355259,897.7732971,899.4810181,12319827
15-12-2022,893.8699974,897.6757996,883.1357507,886.8439331,8929748
16-12-2022,883.6236942,891.6255993,877.9150503,880.208252,9157260
19-12-2022,886.0632612,888.600423,879.378777,884.5507202,7015083
20-12-2022,884.1116068,890.4057907,874.0604602,887.722229,6384331
21-12-2022,888.2589176,893.7236013,865.5706234,870.6937866,11341147
22-12-2022,878.7444523,882.0134944,864.9362841,869.1324463,9788367
23-12-2022,861.7160235,868.1566072,854.1532589,857.6663208,11059215
26-12-2022,859.8131424,875.329032,854.1044987,871.6208496,6943159
27-12-2022,876.0121274,880.9401106,866.7416416,878.8908691,4994381
28-12-2022,874.353131,882.1110753,874.157951,877.2318726,8980300
29-12-2022,876.207314,901.0424101,867.8638291,886.1120605,11994220
30-12-2022,886.5511861,886.5511861,867.0831542,869.3275757,9688527
02-01-2023,872.4015346,885.0874629,872.4015346,880.6473999,4315403
03-01-2023,876.7927916,884.0628161,875.0850706,879.5739136,5846855
04-01-2023,877.2807357,885.9657412,873.1821931,877.3782959,12454582
05-01-2023,879.1348737,881.1841153,850.9330548,857.9103394,16547196
06-01-2023,857.7150822,857.7150822,839.7108118,849.0788574,14804613
09-01-2023,853.1286466,857.5199293,841.4673395,852.2503662,16811853
10-01-2023,854.2508914,857.1784132,835.9050403,840.5402832,13470142
11-01-2023,842.0528443,849.8107291,834.1972802,845.3706665,15558460
12-01-2023,844.5900419,848.3470044,834.2949354,839.8572388,16659001
13-01-2023,843.8093564,853.7629422,837.5639529,852.3479614,11223103
16-01-2023,856.0562183,856.2513983,840.2475877,844.3461304,8319812
17-01-2023,846.0050364,846.980877,837.3688111,844.2485352,12624859
18-01-2023,843.565425,850.9330097,837.9055614,848.4934082,11313898
19-01-2023,847.0296465,849.5180282,841.1746029,845.2243652,6694679
20-01-2023,852.3967978,855.3243197,844.6388528,849.322876,8127162
23-01-2023,860.691405,861.9599859,843.7117548,850.6402588,16882379
24-01-2023,857.7639423,860.398724,847.029695,849.7132568,11504090
25-01-2023,852.2015435,855.6169855,827.5127894,834.6364136,14918485
27-01-2023,818.8766838,822.6336464,793.4559879,797.4569702,39718683
30-01-2023,780.6724229,806.2882367,776.7690608,803.6046753,36301441
31-01-2023,806.0442749,818.0471014,794.4317488,811.8017578,27291226
01-02-2023,823.0727676,854.0557067,803.2632153,827.4640503,39237711
02-02-2023,808.3863483,839.8083669,806.1418674,837.173645,16798190
03-02-2023,843.7605305,851.5672546,831.5136843,842.9310303,14914366
06-02-2023,840.6866791,846.8344629,829.1229917,833.0751343,8463833
07-02-2023,834.3437126,835.3195532,826.7321679,832.1480713,9337066
08-02-2023,831.9040806,839.9059851,831.3186001,838.3446045,8082983
09-02-2023,837.7591187,844.0045221,831.025795,840.00354,6299265
10-02-2023,834.8804376,841.0770613,831.4162152,833.2214966,8656405
13-02-2023,832.7823775,838.5398012,828.8301755,830.0988159,9394365
14-02-2023,833.2702896,846.3465176,831.5137289,844.3948364,13402934
15-02-2023,845.4683001,852.1527842,839.8083771,849.7619629,12070288
16-02-2023,854.7876052,856.5928865,843.9557385,848.4446411,10715685
17-02-2023,846.5905434,846.5905434,834.4901551,841.80896,9990618
20-02-2023,841.8088987,845.6146412,829.7084517,831.5137329,9013430
21-02-2023,833.7582293,838.6862124,826.3905852,833.5630493,11704445
22-02-2023,830.6842687,833.4653905,814.5828997,818.9741821,13880984
23-02-2023,816.3394563,824.048621,813.4119345,819.4621582,11743574
24-02-2023,823.5606525,825.1707536,815.3635679,819.4133301,8246139
27-02-2023,813.4119068,837.5639613,813.4119068,835.7098999,14422574
28-02-2023,834.2461053,837.2711872,829.4644628,834.1972656,19600146
01-03-2023,843.1262893,843.1262893,831.269802,835.6123047,11015843
02-03-2023,832.3920183,841.0281836,830.5378974,833.3678589,12327141
03-03-2023,836.0514982,851.9089092,829.3181737,847.5664063,12823098
06-03-2023,850.6890681,855.6658315,844.4436642,846.7857056,13904231
08-03-2023,845.7122342,852.5431181,840.6866316,851.0305176,16144568
09-03-2023,846.2489584,848.7861201,833.5142508,835.270752,10624440
10-03-2023,824.2925756,824.9268363,816.0467105,822.2921143,17273189
13-03-2023,821.1210601,834.6364282,804.0438501,808.3863525,16413159
14-03-2023,807.0201425,814.2901666,798.4815376,810.2891846,15456802
15-03-2023,816.2418838,823.5606883,802.3361552,805.9467773,12914488
16-03-2023,809.6549195,811.2162405,790.7235889,803.9950562,14987868
17-03-2023,811.7041894,818.144773,798.8719214,816.0466919,11104490
20-03-2023,816.7786438,817.5593044,805.0685557,816.2419434,14838651
21-03-2023,822.6335935,833.8557599,818.7790113,831.8065186,18755854
22-03-2023,836.9297092,841.7112924,830.4403454,839.4180908,17431520
23-03-2023,836.295439,846.4929858,832.1968964,834.7828979,17920621
24-03-2023,831.9040788,839.222883,828.6350367,831.8065186,17295696
27-03-2023,834.2949266,835.7099073,823.6582403,828.1959229,17047675
28-03-2023,834.880392,838.1494937,827.7079876,834.0997314,24469018
29-03-2023,836.344131,841.2721139,827.512786,830.4403076,34881515
31-03-2023,841.1258033,859.7155545,837.7591414,856.0561523,25739021
03-04-2023,858.9348738,865.6681379,847.8590477,862.447876,26416933
05-04-2023,865.1802579,866.3024984,852.8846901,863.2285767,21068934
06-04-2023,860.6914189,868.5957041,851.6161132,853.8605347,26042745
10-04-2023,858.7884767,861.4720383,843.5166076,847.46875,30906205
11-04-2023,852.591967,864.2044347,844.1021417,860.5938721,39504022
